Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Hong Kong, Región Administrativa Especial",HKG,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,2313.7523186495,2353.14541838957,2628.28270603897,3048.02829664708,3392.1132226217,3878.09555574085,3934.54365134026,4156.81744923176,4347.70031819497,5030.40968969176,5836.32230361202,6595.55533582182,7811.86342031235,9743.25726141079,10790.8081684865,11114.6225569302,13978.7516600266,15987.9573270502,18378.5752544189,22859.6060612208,28365.8233098299,33487.2863371532,37231.4559787254,40650.5023292361,48535.9121139702,50974.6710164583,58017.775042537,70740.9730310904,82819.6744615822,94361.4364602019,105049.697607152,120188.282336579,139148.349280234,157771.564141671,173908.937270106,181771.901041244,191951.052754254,211591.851201208,199898.222718034,194648.603647923,200675.318829707,196765.411137423,192366.80950757,186704.255066263,194140.045699123,207263.106910116,219240.057750361,238676.170784957,245406.162867573,237959.643184947,252887.446257225,273549.126081792,284899.372036755,297859.699954032,312608.75579224,328923.511582297,339453.970504048,359779.752966165,380507.448664609,381713.908943176,
Honduras,HND,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,329.289445078857,339.819186046234,359.752779559919,370.099029911075,400.868753640274,433.628940991426,455.48228985967,481.094266242763,505.169039885939,506.537825595552,532.272420411285,522.493114134011,557.230025332109,614.687322856366,676.311984777914,712.914567908125,829.246280925643,995.876581688576,1791.29959889732,1987.4548954241,2157.61775873273,2132.33917127155,2181.99758894222,2220.95573284704,2366.05413731787,2465.74268640955,2574.82206137814,2725.77260404946,2940.61583248356,3272.01978755005,4085.20231272078,4847.5305628555,5182.39072065053,5951.16917284034,7034.83351835299,8982.63651131351,10510.2894749429,12478.7655488637,13857.6561079775,14388.9630868491,16222.3825383766,17538.0988377811,18640.7360665236,20097.2965047024,22176.1008206424,24634.3704941088,27021.2140002918,29911.8475490484,32880.3883745742,33816.6861433422,35982.8168902322,39504.8693670583,41819.3984717194,42795.7607875233,46298.8531519256,50522.2697103759,53492.9205100533,57630.9524655444,59894.8299675349,63107.2354251442,
Países pobres muy endeudados (PPME),HPC,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croacia,HRV,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25513.3706706049,28436.1598278481,32425.8999293719,35891.0243803377,36967.4987854154,40077.202497228,44727.5338351132,49061.4859734118,54038.161073807,58298.7884462461,62632.9277959744,68278.5068123748,74767.9389776359,80425.3850322345,76831.9710970333,76693.5447131496,78071.3952487676,77565.2743247654,78010.9149269134,78171.6569680329,80802.7159140031,84132.1373952993,89101.2903303738,94273.8189410254,98915.0004891513,
Haití,HTI,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,353.305696946246,343.822743296201,350.690054894378,359.810920857884,389.312427096945,414.73823663945,424.926946148612,417.060933454726,407.9645874452,426.478703624488,354.131426384074,381.318183748278,384.509477538445,474.522859538997,564.98078425808,668.750320193413,846.554609417617,894.304198281312,901.366186906449,978.771190178883,1226.08326911119,1281.22831637558,1247.16021905758,1341.45853789282,1465.9336298993,1585.38222986449,1788.98304417615,1546.51698267828,1933.88617096536,1983.43069592933,2199.72031497388,2518.17657659766,2827.5182447746,3104.53900437346,4203.84829894032,5259.07201533785,5914.18816873294,6724.92125867574,7706.3567014244,8324.74161434403,15923.432720457,17617.9835584881,18891.1334281455,22728.1201882585,26341.2985542181,29888.7232243297,32861.5246685718,36693.3679384219,41201.6991617755,46793.4626250989,47246.8234418385,51891.7977945253,55604.0000175594,60114.7685731491,62567.03692897,67451.6154207052,76431.4713601606,84952.6026905313,93894.1092274365,107061.660192858,
Hungría,HUN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250381.555806197,295029.65906898,356151.962105225,438712.067022741,565059.809961598,690732.286462595,858517.275083023,1017167.17462599,1136753.29889143,1304876.09846311,1511517.55824938,1716166.13221024,1888909.89453433,2085401.45754301,2235439.14904881,2414398.33905417,2555880.20024304,2711382.27337444,2639847.14621383,2743120.69082241,2858231.17700675,2915253.49578977,3061828.45750192,3318530.80555271,3549447.69028392,3685283.08931006,4008333.2941696,4434224.05090898,4863271.24123166,
Sólo BIRF,IBD,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIRF y la AIF,IBT,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total de la AIF,IDA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mezcla de la AIF,IDB,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,4446.66952657488,5217.62907338837,14430.6465730587,33771.4041982103,73091.5859652802,236468.482541156,3066.23337815657,8008.26927953754,19274.6963125291,24320.2840752346,29095.805675839,31150.2843091199,37713.6117894668,54375.3383211022,84035.5846595693,96743.4164947674,115451.617276235,138483.165314008,161753.09463196,222383.407189974,308215.44237516,357941.121239581,386050.907594726,466413.212300247,538961.09520316,574126.517250007,609035.392678456,726935.885126089,812139.021113724,938137.575988663,1078184.95129704,1232178.64003493,1384280.36772131,1727921.24544164,1971043.22662804,2307948.34783953,2664155.71994385,3094743.37483584,4645791.204194,5271580.22722691,6570586.64198982,7677758.85674172,8381725.70145668,9140209.03931279,10282012.8954443,12259877.1387816,14561495.3247814,17002285.2575594,21016237.3087042,23494217.326767,28383630.9101258,31951073.8510696,34677483.6918167,37910608.8017571,41428865.9238446,44609441.7201709,47415515.6644267,51350980.3813841,55436453.2458459,58508674.9822544,
Sólo AIF,IDX,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isla de Man,IMN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,2959.69094299998,3107.33065745667,3728.01312923709,4234.31270779738,4839.38403556812,5449.7668442404,6100.95593046744,6566.78227034343,6836.00920650069,7147.53318026544,7597.56352827898,8102.50793694805,8858.90117731002,9745.18618821936,11159.6546708832,12798.9105406508,13752.5376587255,14918.7933541819,16109.6682754922,17490.6191369606,19247.5477867203,20768.5698275325,22885.0464415329,27086.6542083293,38619.7849307851,41743.6119275623,45152.8925132871,48275.3575383455,50101.4869932452,53329.2726493284,56111.7645649674,55714.2634019752,60881.7702642669,64871.5878370296,66786.7668922535,,
India,IND,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,391.37390390716,406.448646764772,428.007937164777,481.553938356154,550.178007059841,568.196683762208,629.981141741376,722.543524866986,749.069734508298,807.167383716201,843.258701177416,882.597886427124,950.723597051903,1130.53182450308,1303.83602334776,1367.55020874504,1439.88944352543,1594.45310509769,1687.96106490077,1809.12181240502,2104.04563962889,2415.14019741344,2639.22613232641,3003.27651554703,3288.69669079931,3627.59552359048,3969.77267897581,4414.69568076425,5126.91247088503,5767.07137287472,6597.08980222212,7430.49916515554,8371.16527582143,9445.64135607544,10866.8366033441,12507.048707318,14198.5476851811,15439.043156388,17384.2624318831,19153.6626479721,20253.0305821983,21537.1420840399,22798.6334593336,25123.4547518338,28207.0269241116,31649.4705671015,36505.1825718129,41401.4777178863,45925.6370519166,52281.0995057703,61853.5896838643,69874.5081625062,78560.1857025564,87703.9119477247,96232.7804010086,105116.579326688,116206.550166395,127727.120256148,140255.758279033,148855.273713752,
No clasificado,INX,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,310.911235240048,335.245636595383,361.424871916927,386.424670394195,437.66774694319,464.258931637299,487.265134311825,529.664657100036,594.934499494092,683.198979762331,787.456589737087,890.176634748751,1058.97525396381,1258.00353213759,1368.58039840637,1708.77553259864,2065.44803199456,2497.55407958077,2917.16049382716,3372.78280844757,3942.24507735584,4728.1323486823,5517.90751047105,6050.84031219735,6675.62605044753,7226.93538476497,7663.81180272849,8196.59090234988,8942.37448541809,10024.4049502579,10784.7311903844,11126.707477007,11741.6900149785,12618.7009281481,13517.7565866177,15191.6692921633,16554.9697457876,18881.8582477517,21635.5354707199,24670.4834842785,28482.3771527925,31544.4854345679,34578.1713232655,36420.7356848619,38362.0160078147,40911.1796541948,43287.6548083333,44829.4269394777,41823.6359861937,37505.2887578205,36782.1484138149,37297.7855864652,38072.4867068026,38855.6242289918,41826.7666293095,55898.7285506865,57132.3824714768,61807.1262398625,66574.3068664537,70265.9647665743,
"Irán, República Islámica del",IRN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,14519.8191790978,14917.0749455344,15410.3767403472,15766.0263833711,16765.0837130196,18811.8362563528,20072.2122838181,21746.524565322,24163.6413983076,26581.7056680202,29159.5173537446,35523.4785065091,43204.0568783893,60359.1284547757,98308.800980425,107833.869807859,142298.149881661,163453.400705216,152851.123992059,171075.653707706,174746.103158739,200066.599691605,254043.90896559,312566.648255124,327966.583654823,333875.182689465,324931.097258402,379330.999790949,412617.111600924,496738.107490733,673923.929224505,932495.482018648,1222537.63850074,1777067.04288263,2306159.8613376,3212265.58629033,4341079.99520186,5015153.79499835,5526616.18528973,7329772.89457489,9570824.2724467,11110870.044015,15213139.8227707,18468503.8333725,23741866.4739296,29097468.0146942,34614420.248563,45520952.0117724,53905861.2297368,56324654.135253,68270611.6506799,85701543.3793302,97192958.8598534,129886447.242479,148678443.977653,145417822.044012,165291545.462343,189857183.483748,233848132.628339,294432751.394694,
Iraq,IRQ,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,82.4992592348719,87.5009464439792,90.9538819580361,89.5560769905816,102.903204637858,,,,111.708835267208,112.064209808571,118.159105535874,133.231277758548,129.202159916707,142.015880356004,300.643684590838,340.131746171667,434.430421365194,470.082418089451,545.616561488195,842.228284803063,1155.07881799593,807.946843507499,880.978915040726,851.869130870749,957.901484181482,965.029120970956,920.944009093285,1082.60590623034,1169.74616793486,1200.82156179589,3210.63994475494,2372.99518112873,6254.96189859615,16968.8977918063,84871.1266603683,332292.946795572,312799.007153562,703985.256423472,774423.287820148,1511442.67466314,2136972.79528939,1706636.70296569,1645397.9094028,1153689.47546996,2023093.65513309,2731328.38952297,3482495.00767338,3993222.13754111,5531863.12595061,4509110.89372986,5446847.24377425,7062583.60374024,7964876.52512882,8251638.79175017,7950726.18841053,5824763.28957555,5646647.58532439,6152650.71713331,6895984.46099246,7038938.85025516,
Islandia,ISL,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,512.089170378302,568.431661909523,671.759225345162,787.633445190759,988.105893122662,1171.11402806237,1382.74851971161,1380.49527297976,1463.70189787977,1794.49272996376,2270.6003776206,2866.15105435278,3548.82684556057,4908.04316187587,7047.60953305856,9934.97997513522,13835.2198915305,19831.7575823155,30509.7053284244,44637.8984207146,71216.027141467,109518.922666898,169615.081672796,290396.270524144,379611.825761656,513855.68235952,675371.128382268,869731.813763173,1053358.14847441,1281619.07756316,1481753.24338961,1583654.08829428,1563237.02103372,1596465.72376529,1682493.98355769,1725562.16818461,1839381.76233471,1982549.63338349,2199354.61435447,2339612.33465883,2517132.095802,2805240.10766121,2963114.6169176,3024170.0947427,3324789.77930251,3568454.48448779,3977353.42120336,4423271.31651079,4961121.08476627,5110397.73437279,5259444.57475608,5509773.57733516,5742553.32131855,6050583.35083579,6333687.10329703,6934231.60678929,7425899.74034027,7618830.23005242,7902523.53276386,8207889.99288705,
Israel,ISR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,0.245834949527441,0.287276887871854,0.328390754470126,0.377343421605717,0.412767676767677,0.428794381584081,0.454165081780145,0.440437158469945,0.494363182304674,0.555717761557178,0.713517148621385,0.877810361681329,1.11880559085133,1.38682123245882,1.94225644062778,2.6767004341534,3.45004245683555,4.82507611403266,7.78672086720867,14.2559429477021,31.8898916967509,73.9686552072801,168.397668072439,427.156881851401,2062.91752825198,7686.90196078431,11841.6678297278,15002.9571984436,18096.2068887888,21240.7591854803,25620.9457081545,31220.1699333199,36418.8600429436,41018.4236837103,48322.5369512873,54515.5588818756,61678.4515108925,67789.7040781357,73782.6848099146,79152.1015510204,85800.9680394339,85404.8648858518,87345.5821917808,86433.7369388762,89177.5370832721,92296.9349648634,97302.9910543403,102391.643988245,106089.280319615,108986.198567917,114762.577128915,120472.917535862,125360.791606093,131104.717166077,134812.241683606,139058.439994749,143336.185232857,145932.68463154,149797.099225469,155385.174024941,
Italia,ITA,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,259.257440980723,286.419484747118,319.641674114009,363.462778115976,394.619719614865,421.058850886594,452.688135569984,495.053908677612,533.222170740527,585.335494990002,680.095686045723,738.717364090981,804.546559118757,965.101389359755,1216.34288177062,1384.87833219317,1733.82941247627,2097.86038386886,2459.08131691518,2999.53163966124,3740.49526239405,4475.36544713055,5278.23162069702,6143.8721333969,7023.01764835493,7879.6160222512,8711.43018461237,9528.72735030895,10583.5613013535,11611.5888434846,12886.9952770876,14067.5486241088,14794.4715368941,15228.9934190214,16104.3790132188,17385.087824896,18393.7307661213,19201.0925855785,20012.6737175474,20646.9701825577,21803.0723414736,22889.9938744096,23664.2551455548,24334.5883146681,25176.5756654201,25765.88917024,26704.1717251583,27633.2392226948,27839.3745863594,26690.0102909932,27182.0109840481,27766.4381830151,27281.9351828629,26774.7898577062,26771.3213248287,27257.354457759,27970.5885273379,28686.6073277951,29311.6767866411,29681.994890791,
Jamaica,JAM,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,306.616989659323,323.618035059625,331.356796088997,346.611483220448,370.588962627503,395.32914966089,439.984319170039,461.038784596624,494.66585682841,536.692649792232,624.106252685747,673.431792450254,743.682497028577,874.388781956447,1080.51357422701,1282.23835512146,1311.88372868079,1419.76926525989,1774.72229305473,2006.62514036811,2206.86077510835,2415.60802595997,2626.20882099248,3078.3506974402,4057.6819984339,4998.60861225171,6398.61425916212,7592.30771497601,8793.82672131333,10528.4668295427,13632.9831406674,20395.03348045,32983.993532839,54625.709526073,71901.1192713716,91229.031250999,107267.26768979,115096.233778497,123107.564070769,131798.266022202,145812.654607807,158119.670901656,174742.697778743,200967.950168245,228498.191753073,255574.902655216,284756.755265289,319927.520394823,358550.848420275,381036.877328685,410175.202635867,439042.169849278,462373.3169325,500902.330387598,536234.112055917,574029.728597613,605877.426418621,648675.575251476,690008.535345017,744183.306939404,
Jordania,JOR,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,,,,,,182.514404323086,185.468430116285,163.597046551192,133.58548371077,154.319079427338,132.688635427517,133.872656261227,149.47437146186,159.152800032026,192.107026076649,210.996300425042,267.193549298693,316.789814271418,355.41566518897,426.59485689425,489.82441090078,587.739622462388,643.603712687251,668.784646926552,685.841399221322,679.493691313492,743.038418412237,730.178562077479,721.484155970813,713.480303471566,774.279240245773,786.598363620118,907.727308837933,924.488100239078,988.198148948872,1027.40377040574,1037.8952530545,1059.60694155211,1134.68213330367,1148.2491024019,1171.00031176226,1219.73438168445,1277.65896267912,1330.26933969816,1449.87849993656,1548.02787550721,1781.73945262821,1939.38664616132,2452.55806573282,2527.38066572543,2653.01901063955,2735.45446464097,2776.03437379918,2871.06181717184,2932.92412933373,2956.51659221212,2965.37812627834,3006.42622424514,3061.64788287197,3127.89677273885,
Japón,JPN,PIB per cápita (UMN actual),NY.GDP.PCAP.CN,172438.322458633,202891.233541978,228110.513462559,258432.089483122,300836.610894282,331119.607746529,381061.281927247,442407.315744214,522223.074843748,600875.351966813,733521.564531123,796767.017900224,899525.539603314,1086220.22874009,1271675.90221674,1382768.61113096,1541422.57043921,1701222.3356402,1856483.74154467,1995299.52423406,2146187.76866298,2285042.66965864,2385684.97834511,2476156.09723375,2609152.7937476,2763353.59491197,2883686.16863662,3000541.39944795,3210437.71867583,3423351.96075246,3671843.25343824,3896396.89802374,3985026.04061854,3977090.96164964,4013553.82879458,4085983.62550722,4181134.25097609,4237309.31245389,4176241.29746835,4103669.71752572,4152424.65094645,4113323.7382913,4048697.08501707,4035458.58845268,4077655.93569243,4102062.2510233,4120948.11269104,4153781.61108116,4066090.12751536,3822822.86972752,3906878.26969626,3844144.31328374,3878093.53673538,3948178.42991094,4037493.3216003,4178980.81657373,4217010.60764744,4305666.82481004,4324108.05103332,4387298.95635075,
